session_id,timestamp_ms,phase,event_type,gaze_x,gaze_y,click_x,click_y,element_type,card_row,card_col,card_id,card_image_name,matched,game_time_ms
20251212_134053,49274104,play,gaze_sample,402,823,,,card,2,1,3,3.png,,14801
20251212_134053,49274160,play,gaze_sample,425,808,,,card,2,1,3,3.png,,14857
20251212_134053,49274241,play,gaze_sample,438,744,,,card,1,1,2,2.png,,14938
20251212_134053,49274293,play,gaze_sample,390,743,,,card,1,1,2,2.png,,14990
20251212_134053,49274357,play,gaze_sample,444,714,,,card,1,1,2,2.png,,15054
20251212_134053,49274416,play,gaze_sample,459,703,,,card,1,1,2,2.png,,15113
20251212_134053,49274491,play,gaze_sample,488,667,,,card,1,1,2,2.png,,15188
20251212_134053,49274539,play,gaze_sample,476,692,,,card,1,1,2,2.png,,15236
20251212_134053,49274606,play,gaze_sample,474,700,,,card,1,1,2,2.png,,15303
20251212_134053,49274660,play,gaze_sample,464,659,,,card,1,1,2,2.png,,15357
20251212_134053,49274738,play,gaze_sample,488,693,,,card,1,1,2,2.png,,15435
20251212_134053,49274786,play,gaze_sample,470,736,,,card,1,1,2,2.png,,15483
20251212_134053,49274854,play,gaze_sample,494,779,,,grid_frame,,,,,,15551
20251212_134053,49274922,play,gaze_sample,681,826,,,card,2,2,4,4.png,,15619
20251212_134053,49274974,play,gaze_sample,719,862,,,card,2,2,4,4.png,,15671
20251212_134053,49275039,play,gaze_sample,821,872,,,card,2,2,4,4.png,,15736
20251212_134053,49275102,play,gaze_sample,791,924,,,card,2,2,4,4.png,,15799
20251212_134053,49275163,play,gaze_sample,732,910,,,card,2,2,4,4.png,,15860
20251212_134053,49275226,play,gaze_sample,562,871,,,grid_frame,,,,,,15923
20251212_134053,49275285,play,gaze_sample,482,931,,,card,2,1,3,3.png,,15982
20251212_134053,49275346,play,gaze_sample,231,959,,,card,2,1,3,3.png,,16043
20251212_134053,49275369,play,click,125,972,823,517,card,1,2,4,4.png,1,16053
20251212_134053,49275409,play,gaze_sample,139,1077,,,card,2,1,3,3.png,,16106
20251212_134053,49275492,play,gaze_sample,61,1141,,,grid_frame,,,,,,16189
20251212_134053,49275542,play,gaze_sample,278,1146,,,card,2,1,3,3.png,,16239
20251212_134053,49275607,play,gaze_sample,310,1168,,,card,2,1,3,3.png,,16304
20251212_134053,49275679,play,click,390,1193,314,1039,card,2,1,3,3.png,0,16355
20251212_134053,49275703,play,gaze_sample,331,1179,,,card,2,1,3,3.png,,16400
20251212_134053,49275738,play,gaze_sample,303,1149,,,card,2,1,3,3.png,,16435
20251212_134053,49275787,play,gaze_sample,61,1170,,,grid_frame,,,,,,16484
20251212_134053,49275853,play,gaze_sample,86,1100,,,card,2,1,3,3.png,,16550
20251212_134053,49275921,play,gaze_sample,62,1076,,,grid_frame,,,,,,16618
20251212_134053,49275985,play,gaze_sample,42,1072,,,grid_frame,,,,,,16682
20251212_134053,49276040,play,gaze_sample,107,1040,,,card,2,1,3,3.png,,16737
20251212_134053,49276106,play,gaze_sample,154,977,,,card,2,1,3,3.png,,16803
20251212_134053,49276168,play,gaze_sample,385,1003,,,card,2,1,3,3.png,,16865
20251212_134053,49276226,play,gaze_sample,658,960,,,card,2,2,4,4.png,,16923
20251212_134053,49276288,play,gaze_sample,918,921,,,card,2,2,4,4.png,,16985
20251212_134053,49276352,play,gaze_sample,1052,880,,,card,2,2,4,4.png,,17049
20251212_134053,49276411,play,gaze_sample,1246,848,,,card,2,3,1,1.png,,17108
20251212_134053,49276488,play,gaze_sample,1290,806,,,card,2,3,1,1.png,,17185
20251212_134053,49276541,play,gaze_sample,1233,822,,,card,2,3,1,1.png,,17238
20251212_134053,49276604,play,gaze_sample,1265,820,,,card,2,3,1,1.png,,17301
20251212_134053,49276673,play,gaze_sample,1372,875,,,card,2,3,1,1.png,,17370
20251212_134053,49276737,play,gaze_sample,1352,928,,,card,2,3,1,1.png,,17434
20251212_134053,49276783,play,gaze_sample,1352,928,,,card,2,3,1,1.png,,17480
20251212_134053,49276857,play,gaze_sample,1263,955,,,card,2,3,1,1.png,,17554
20251212_134053,49276920,play,gaze_sample,1317,966,,,card,2,3,1,1.png,,17617
20251212_134053,49276990,play,gaze_sample,1265,901,,,card,2,3,1,1.png,,17687
20251212_134053,49277037,play,gaze_sample,1265,901,,,card,2,3,1,1.png,,17734
20251212_134053,49277111,play,gaze_sample,1270,846,,,card,2,3,1,1.png,,17808
20251212_134053,49277177,play,gaze_sample,1286,824,,,card,2,3,1,1.png,,17874
20251212_134053,49277232,play,gaze_sample,1229,759,,,grid_frame,,,,,,17929
20251212_134053,49277291,play,gaze_sample,1160,667,,,card,1,3,1,1.png,,17988
20251212_134053,49277357,play,gaze_sample,1097,646,,,grid_frame,,,,,,18054
20251212_134053,49277425,play,gaze_sample,971,674,,,card,1,2,4,4.png,,18122
20251212_134053,49277487,play,gaze_sample,991,700,,,card,1,2,4,4.png,,18184
20251212_134053,49277537,play,gaze_sample,984,720,,,card,1,2,4,4.png,,18234
20251212_134053,49277601,play,gaze_sample,974,739,,,card,1,2,4,4.png,,18298
20251212_134053,49277663,play,gaze_sample,1002,749,,,card,1,2,4,4.png,,18360
20251212_134053,49277694,play,click,1015,736,1841,517,card,1,4,3,3.png,1,18369
20251212_134053,49277740,play,gaze_sample,1002,658,,,card,1,2,4,4.png,,18437
20251212_134053,49277788,play,gaze_sample,1100,710,,,card,1,3,1,1.png,,18485
20251212_134053,49277849,play,click,1177,746,1332,517,card,1,3,1,1.png,0,18524
20251212_134053,49277874,play,gaze_sample,1261,826,,,card,2,3,1,1.png,,18571
20251212_134053,49277921,play,gaze_sample,1329,815,,,card,2,3,1,1.png,,18618
20251212_134053,49277991,play,gaze_sample,1295,834,,,card,2,3,1,1.png,,18688
20251212_134053,49278038,play,gaze_sample,1244,781,,,grid_frame,,,,,,18735
20251212_134053,49278111,play,gaze_sample,1153,729,,,card,1,3,1,1.png,,18808
20251212_134053,49278175,play,gaze_sample,1107,714,,,card,1,3,1,1.png,,18872
20251212_134053,49278231,play,gaze_sample,1013,748,,,card,1,2,4,4.png,,18928
20251212_134053,49278288,play,gaze_sample,973,837,,,card,2,2,4,4.png,,18985
20251212_134053,49278352,play,gaze_sample,1031,887,,,card,2,2,4,4.png,,19049
20251212_134053,49278418,play,gaze_sample,1073,952,,,grid_frame,,,,,,19115
20251212_134053,49278491,play,gaze_sample,1071,955,,,grid_frame,,,,,,19188
20251212_134053,49278539,play,gaze_sample,1030,1013,,,card,2,2,4,4.png,,19236
20251212_134053,49278608,play,gaze_sample,1056,916,,,card,2,2,4,4.png,,19305
20251212_134053,49278675,play,gaze_sample,1021,927,,,card,2,2,4,4.png,,19372
20251212_134053,49278741,play,gaze_sample,1019,921,,,card,2,2,4,4.png,,19438
20251212_134053,49278791,play,gaze_sample,944,947,,,card,2,2,4,4.png,,19488
20251212_134053,49278857,play,gaze_sample,1143,901,,,card,2,3,1,1.png,,19554
20251212_134053,49278927,play,gaze_sample,1180,983,,,card,2,3,1,1.png,,19624
20251212_134053,49278990,play,gaze_sample,1167,948,,,card,2,3,1,1.png,,19687
20251212_134053,49279039,play,gaze_sample,1176,960,,,card,2,3,1,1.png,,19736
20251212_134053,49279104,play,gaze_sample,1292,950,,,card,2,3,1,1.png,,19802
20251212_134053,49279173,play,gaze_sample,1140,943,,,card,2,3,1,1.png,,19870
20251212_134053,49279241,play,gaze_sample,1129,929,,,card,2,3,1,1.png,,19938
20251212_134053,49279289,play,gaze_sample,1173,962,,,card,2,3,1,1.png,,19986
20251212_134053,49279355,play,gaze_sample,1152,958,,,card,2,3,1,1.png,,20052
20251212_134053,49279421,play,gaze_sample,1028,952,,,card,2,2,4,4.png,,20119
20251212_134053,49279488,play,gaze_sample,1093,950,,,grid_frame,,,,,,20185
20251212_134053,49279540,play,gaze_sample,1099,949,,,card,2,3,1,1.png,,20237
20251212_134053,49279610,play,gaze_sample,1094,942,,,grid_frame,,,,,,20307
20251212_134053,49279678,play,gaze_sample,1166,935,,,card,2,3,1,1.png,,20375
20251212_134053,49279705,play,click,1265,894,1332,1039,card,2,3,1,1.png,1,20376
20251212_134053,49279705,play,phase_end,,,,,,,,,,,20402
